Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,State,City,Product_Category,Quantity,Unit_Price,Total_Amount,Channel
ORD-100903,2023-06-02,CUST-6690,75,Male,Northeast,Massachusetts,Boston,Beauty,7,67.61,473.27,In-Store
ORD-100904,2022-02-14,CUST-3735,56,Male,Midwest,Ohio,Columbus,Sports,1,202.71,202.71,In-Store
ORD-100905,2024-03-25,CUST-9110,61,Female,Northeast,New York,Buffalo,Sports,7,149.37,1045.59,Online
ORD-100906,2023-07-11,CUST-4390,29,Male,Midwest,Michigan,Ann Arbor,Electronics,8,327.1,2616.8,In-Store
ORD-100907,2023-06-15,CUST-5971,72,Male,South,Georgia,Atlanta,Clothing,4,21.16,84.64,Online
ORD-100908,2022-03-22,CUST-3427,74,Male,Midwest,Ohio,Columbus,Clothing,4,87.17,348.68,Online
ORD-100909,2023-12-13,CUST-7047,38,Male,South,Georgia,Atlanta,Beauty,5,45.71,228.55,Online
ORD-100910,2022-01-22,CUST-6824,32,Female,South,Texas,Dallas,Electronics,2,447.43,894.86,In-Store
ORD-100911,2023-06-12,CUST-4377,70,Male,South,Florida,Miami,Sports,7,55.8,390.6,Online
ORD-100912,2024-06-07,CUST-7039,27,Female,Northeast,Massachusetts,Boston,Beauty,3,99.72,299.16,Online
ORD-100913,2024-10-01,CUST-3955,59,Male,South,Texas,Houston,Beauty,4,17.64,70.56,Online
ORD-100914,2023-05-18,CUST-8455,59,Other,Northeast,Pennsylvania,Allentown,Clothing,1,96.44,96.44,Online
ORD-100915,2022-02-12,CUST-2802,70,Male,Northeast,New York,New York,Electronics,5,128.45,642.25,In-Store
ORD-100916,2022-01-28,CUST-1153,68,Male,South,Georgia,Atlanta,Clothing,3,79.86,239.58,Online
ORD-100917,2024-06-28,CUST-3672,37,Male,Midwest,Illinois,Chicago,Sports,5,164.32,821.6,Online
ORD-100918,2022-04-02,CUST-2684,52,Male,West,California,Los Angeles,Clothing,1,45.6,45.6,Online
ORD-100919,2023-12-25,CUST-5699,32,Female,West,Colorado,Colorado Springs,Electronics,8,143.26,1146.08,Online
ORD-100920,2022-07-28,CUST-5617,40,Male,South,Texas,Dallas,Electronics,1,382.48,382.48,Online
ORD-100921,2024-12-22,CUST-6486,56,Male,West,California,San Jose,Home,5,117.55,587.75,Online
ORD-100922,2024-10-19,CUST-7047,34,Female,Northeast,New York,New York,Clothing,6,34.95,209.7,Online
ORD-100923,2024-09-06,CUST-2102,25,Female,South,Texas,Houston,Home,3,70.92,212.76,Online
ORD-100924,2023-10-16,CUST-9097,45,Female,West,Colorado,Colorado Springs,Home,3,244.6,733.8,In-Store
ORD-100925,2023-05-19,CUST-7278,44,Female,West,Colorado,Colorado Springs,Clothing,7,26.29,184.03,In-Store
ORD-100926,2024-12-15,CUST-4593,62,Male,South,Texas,Houston,Electronics,6,357.11,2142.66,In-Store
ORD-100927,2022-08-14,CUST-1976,40,Male,Midwest,Ohio,Cleveland,Clothing,7,47.74,334.18,In-Store
ORD-100928,2022-04-25,CUST-3257,25,Other,Midwest,Ohio,Cincinnati,Electronics,7,254.43,1781.01,In-Store
ORD-100929,2022-06-01,CUST-8812,71,Female,Midwest,Illinois,Chicago,Home,3,42.12,126.36,Online
ORD-100930,2024-05-02,CUST-3452,66,Male,Midwest,Michigan,Ann Arbor,Home,8,135.23,1081.84,Online
ORD-100931,2022-01-28,CUST-5698,25,Male,Northeast,Pennsylvania,Philadelphia,Sports,3,22.5,67.5,In-Store
ORD-100932,2024-07-19,CUST-5227,54,Female,Midwest,Ohio,Columbus,Home,2,166.02,332.04,In-Store
ORD-100933,2022-09-14,CUST-4471,43,Female,Midwest,Ohio,Columbus,Sports,2,207.81,415.62,Online
ORD-100934,2023-10-04,CUST-7637,70,Male,Northeast,Massachusetts,Springfield,Beauty,4,39.69,158.76,Online
ORD-100935,2024-01-13,CUST-6496,19,Male,Midwest,Michigan,Detroit,Electronics,4,378.41,1513.64,In-Store
ORD-100936,2023-09-26,CUST-4075,53,Male,Northeast,New York,Buffalo,Electronics,1,360.06,360.06,In-Store
ORD-100937,2022-04-04,CUST-1787,38,Male,South,Texas,Dallas,Home,7,160.06,1120.42,Online
ORD-100938,2024-03-11,CUST-6830,26,Female,Northeast,Massachusetts,Worcester,Sports,2,135.5,271.0,In-Store
ORD-100939,2022-02-18,CUST-7260,48,Female,Northeast,Massachusetts,Boston,Clothing,8,25.63,205.04,In-Store
ORD-100940,2023-04-20,CUST-4533,69,Female,Midwest,Michigan,Detroit,Sports,6,122.92,737.52,Online
ORD-100941,2023-08-19,CUST-6903,57,Female,West,California,San Jose,Beauty,4,32.97,131.88,In-Store
ORD-100942,2022-06-03,CUST-3496,54,Female,West,California,Los Angeles,Clothing,5,88.86,444.3,In-Store
ORD-100943,2022-06-28,CUST-9174,24,Male,Midwest,Ohio,Columbus,Electronics,5,367.08,1835.4,Online
ORD-100944,2022-05-26,CUST-3935,63,Female,South,Florida,Orlando,Beauty,3,113.38,340.14,In-Store
ORD-100945,2024-09-26,CUST-1648,41,Female,West,Washington,Tacoma,Clothing,8,64.51,516.08,In-Store
ORD-100946,2023-10-05,CUST-7122,23,Female,West,Washington,Tacoma,Electronics,1,457.57,457.57,Online
ORD-100947,2022-01-17,CUST-3532,72,Male,West,California,San Jose,Beauty,2,34.54,69.08,In-Store
ORD-100948,2022-07-11,CUST-6716,47,Male,West,California,Los Angeles,Clothing,2,138.86,277.72,In-Store
ORD-100949,2024-06-06,CUST-4268,43,Male,South,Florida,Tampa,Beauty,4,87.25,349.0,Online
ORD-100950,2023-07-25,CUST-8447,20,Female,West,California,San Jose,Clothing,6,91.71,550.26,In-Store
ORD-100951,2024-02-18,CUST-2022,69,Male,West,Washington,Seattle,Electronics,4,527.41,2109.64,In-Store
ORD-100952,2024-05-16,CUST-5421,34,Female,Northeast,New York,New York,Home,7,42.88,300.16,In-Store
ORD-100953,2024-07-13,CUST-7876,51,Male,South,Texas,Houston,Electronics,7,238.11,1666.77,In-Store
ORD-100954,2022-12-03,CUST-4253,40,Female,West,Washington,Tacoma,Clothing,7,62.88,440.16,In-Store
ORD-100955,2024-03-07,CUST-1162,53,Female,Midwest,Illinois,Naperville,Sports,3,94.46,283.38,In-Store
ORD-100956,2023-10-11,CUST-1232,27,Female,Midwest,Ohio,Cleveland,Electronics,7,194.54,1361.78,In-Store
ORD-100957,2024-07-11,CUST-3059,58,Male,Northeast,New York,New York,Clothing,7,109.02,763.14,In-Store
ORD-100958,2024-02-13,CUST-4541,40,Male,Midwest,Michigan,Ann Arbor,Electronics,6,497.58,2985.48,Online
ORD-100959,2023-09-21,CUST-9226,70,Female,West,Colorado,Boulder,Beauty,7,48.69,340.83,In-Store
ORD-100960,2024-05-22,CUST-9571,66,Male,Midwest,Ohio,Cleveland,Home,3,174.77,524.31,Online
ORD-100961,2024-06-11,CUST-7251,36,Female,West,Colorado,Boulder,Sports,2,248.93,497.86,In-Store
ORD-100962,2022-08-01,CUST-2468,59,Male,West,California,San Diego,Sports,2,165.71,331.42,Online
ORD-100963,2022-03-08,CUST-5749,72,Male,Midwest,Ohio,Cincinnati,Beauty,2,31.51,63.02,Online
ORD-100964,2022-09-12,CUST-6744,68,Female,West,Colorado,Colorado Springs,Beauty,1,113.36,113.36,In-Store
ORD-100965,2024-11-05,CUST-5646,35,Female,South,Florida,Orlando,Clothing,1,136.53,136.53,Online
ORD-100966,2022-02-01,CUST-1430,27,Female,South,Florida,Miami,Sports,7,75.62,529.34,In-Store
ORD-100967,2023-01-30,CUST-7444,71,Male,West,California,San Jose,Beauty,3,54.34,163.02,Online
ORD-100968,2022-11-21,CUST-8166,32,Male,Midwest,Michigan,Detroit,Sports,7,213.9,1497.3,In-Store
ORD-100969,2023-06-17,CUST-3605,38,Male,Northeast,New York,Buffalo,Electronics,3,65.3,195.9,In-Store
ORD-100970,2022-06-11,CUST-7265,19,Female,Midwest,Ohio,Cincinnati,Home,3,87.12,261.36,In-Store
ORD-100971,2023-09-01,CUST-4175,52,Female,West,Washington,Tacoma,Electronics,5,95.63,478.15,Online
ORD-100972,2022-02-17,CUST-2694,25,Male,Northeast,New York,New York,Home,5,270.49,1352.45,Online
ORD-100973,2024-10-09,CUST-6921,71,Male,Northeast,Massachusetts,Boston,Beauty,2,63.52,127.04,In-Store
ORD-100974,2023-03-07,CUST-7879,42,Female,West,California,Los Angeles,Home,1,273.02,273.02,In-Store
ORD-100975,2022-03-06,CUST-2920,39,Other,West,Colorado,Colorado Springs,Sports,1,56.43,56.43,In-Store
ORD-100976,2022-09-07,CUST-4159,56,Male,Northeast,Pennsylvania,Allentown,Clothing,4,132.03,528.12,Online
ORD-100977,2023-03-21,CUST-1483,38,Male,Northeast,Pennsylvania,Allentown,Clothing,5,51.94,259.7,Online
ORD-100978,2022-07-08,CUST-6710,63,Female,South,Florida,Tampa,Beauty,7,66.39,464.73,Online
ORD-100979,2023-01-31,CUST-5097,29,Male,South,Florida,Miami,Sports,5,58.1,290.5,Online
ORD-100980,2024-09-26,CUST-8101,74,Male,South,Florida,Tampa,Electronics,7,286.12,2002.84,Online
ORD-100981,2024-02-05,CUST-2052,46,Male,Northeast,Pennsylvania,Pittsburgh,Sports,7,87.5,612.5,In-Store
ORD-100982,2024-12-22,CUST-6771,43,Male,Midwest,Ohio,Cleveland,Clothing,6,48.12,288.72,Online
ORD-100983,2024-02-01,CUST-7094,27,Female,Northeast,New York,Buffalo,Electronics,6,167.57,1005.42,Online
ORD-100984,2023-10-21,CUST-4811,53,Male,South,Georgia,Atlanta,Sports,4,43.67,174.68,Online
ORD-100985,2022-06-03,CUST-7909,61,Female,South,Florida,Miami,Clothing,1,123.37,123.37,Online
ORD-100986,2023-07-17,CUST-7901,25,Male,Midwest,Michigan,Grand Rapids,Sports,7,74.38,520.66,Online
ORD-100987,2022-02-06,CUST-1076,47,Male,West,California,San Jose,Sports,1,97.6,97.6,Online
ORD-100988,2024-08-20,CUST-2558,71,Female,South,Florida,Orlando,Home,7,42.33,296.31,In-Store
ORD-100989,2024-10-08,CUST-1771,43,Male,West,Washington,Tacoma,Electronics,6,565.74,3394.44,Online
ORD-100990,2023-04-04,CUST-1783,70,Male,Northeast,Massachusetts,Springfield,Beauty,4,28.72,114.88,Online
ORD-100991,2024-01-26,CUST-9807,18,Female,Northeast,Massachusetts,Boston,Electronics,1,570.93,570.93,Online
ORD-100992,2023-11-06,CUST-7218,35,Female,Midwest,Michigan,Grand Rapids,Electronics,3,225.63,676.89,Online
ORD-100993,2024-04-26,CUST-8320,60,Male,Midwest,Michigan,Grand Rapids,Beauty,5,45.41,227.05,In-Store
ORD-100994,2023-04-08,CUST-2504,34,Female,Northeast,Massachusetts,Springfield,Clothing,4,108.82,435.28,Online
ORD-100995,2024-10-09,CUST-1987,31,Male,Midwest,Ohio,Cleveland,Clothing,8,29.11,232.88,Online
ORD-100996,2024-12-16,CUST-9420,72,Male,South,Georgia,Savannah,Clothing,2,138.41,276.82,Online
ORD-100997,2024-01-15,CUST-7317,46,Female,Midwest,Ohio,Columbus,Electronics,5,282.7,1413.5,In-Store
ORD-100998,2022-07-29,CUST-3413,47,Female,Northeast,New York,New York,Beauty,3,39.34,118.02,Online
ORD-100999,2024-12-23,CUST-8416,40,Male,Northeast,Massachusetts,Worcester,Clothing,3,68.59,205.77,Online
ORD-101000,2023-11-15,CUST-1870,46,Male,Northeast,New York,Rochester,Beauty,7,31.33,219.31,Online
ORD-101001,2022-12-28,CUST-5520,51,Female,West,California,San Jose,Electronics,4,577.43,2309.72,Online
ORD-101002,2022-04-19,CUST-1584,54,Male,Northeast,Pennsylvania,Philadelphia,Home,4,267.13,1068.52,In-Store
ORD-101003,2024-04-08,CUST-7421,43,Male,South,Florida,Miami,Clothing,4,61.93,247.72,Online
ORD-101004,2023-08-13,CUST-1050,24,Male,West,Colorado,Boulder,Clothing,3,57.54,172.62,Online
ORD-101005,2023-01-19,CUST-6442,75,Male,Northeast,Pennsylvania,Pittsburgh,Beauty,6,12.29,73.74,In-Store
ORD-101006,2022-06-07,CUST-3797,61,Female,Northeast,Pennsylvania,Pittsburgh,Beauty,1,63.71,63.71,Online
ORD-101007,2022-08-13,CUST-1740,70,Male,South,Texas,Austin,Sports,3,193.65,580.95,In-Store
ORD-101008,2022-07-24,CUST-5990,69,Female,West,Washington,Tacoma,Home,5,205.75,1028.75,Online
ORD-101009,2024-07-28,CUST-1222,70,Male,South,Georgia,Athens,Sports,8,45.94,367.52,In-Store
ORD-101010,2022-02-12,CUST-3423,44,Female,Midwest,Ohio,Cleveland,Electronics,4,367.67,1470.68,In-Store
ORD-101011,2024-06-01,CUST-6888,31,Female,Midwest,Ohio,Cincinnati,Electronics,5,532.43,2662.15,In-Store
ORD-101012,2024-07-09,CUST-9632,29,Male,South,Florida,Orlando,Sports,7,237.41,1661.87,Online
ORD-101013,2023-01-26,CUST-1673,55,Female,South,Georgia,Atlanta,Beauty,8,72.33,578.64,In-Store
ORD-101014,2023-12-12,CUST-5725,25,Other,West,Colorado,Denver,Beauty,3,67.55,202.65,Online
ORD-101015,2022-11-30,CUST-5974,49,Male,South,Texas,Dallas,Electronics,4,205.66,822.64,Online
ORD-101016,2022-04-19,CUST-9001,37,Male,South,Georgia,Atlanta,Electronics,5,125.75,628.75,In-Store
ORD-101017,2024-10-25,CUST-3540,23,Female,Midwest,Michigan,Detroit,Beauty,2,41.99,83.98,Online
ORD-101018,2023-12-28,CUST-5075,69,Female,West,Washington,Spokane,Electronics,5,556.11,2780.55,Online
ORD-101019,2022-12-21,CUST-8140,61,Female,Midwest,Michigan,Detroit,Home,3,136.57,409.71,Online
ORD-101020,2023-09-17,CUST-2402,37,Female,West,Colorado,Denver,Beauty,7,20.56,143.92,Online
ORD-101021,2023-10-04,CUST-9254,61,Female,West,Washington,Spokane,Beauty,7,115.76,810.32,Online
ORD-101022,2022-02-24,CUST-7896,23,Female,South,Texas,Austin,Sports,6,49.27,295.62,Online
ORD-101023,2023-08-24,CUST-1877,66,Female,Midwest,Ohio,Cincinnati,Electronics,8,494.11,3952.88,In-Store
ORD-101024,2024-07-31,CUST-1890,23,Male,Northeast,Massachusetts,Springfield,Electronics,5,360.99,1804.95,In-Store
ORD-101025,2022-05-05,CUST-2989,65,Female,Northeast,Pennsylvania,Philadelphia,Sports,3,149.27,447.81,In-Store
ORD-101026,2022-10-07,CUST-4662,75,Female,Midwest,Ohio,Cincinnati,Home,1,245.57,245.57,In-Store
ORD-101027,2023-02-16,CUST-2879,22,Male,Northeast,Pennsylvania,Philadelphia,Clothing,4,28.99,115.96,Online
ORD-101028,2024-11-01,CUST-8271,43,Male,Northeast,Massachusetts,Worcester,Beauty,3,100.23,300.69,In-Store
ORD-101029,2023-06-18,CUST-8194,72,Female,Northeast,Massachusetts,Boston,Electronics,3,127.93,383.79,In-Store
ORD-101030,2023-05-08,CUST-3797,50,Female,Midwest,Ohio,Cleveland,Home,5,206.91,1034.55,In-Store
ORD-101031,2024-10-06,CUST-7018,60,Male,West,Colorado,Denver,Beauty,7,99.48,696.36,Online
ORD-101032,2023-08-04,CUST-8488,25,Female,Northeast,Pennsylvania,Pittsburgh,Electronics,8,73.45,587.6,In-Store
ORD-101033,2022-10-13,CUST-8666,74,Female,South,Texas,Houston,Home,4,117.67,470.68,In-Store
ORD-101034,2024-03-10,CUST-9405,22,Male,Midwest,Ohio,Cincinnati,Sports,6,125.68,754.08,In-Store
ORD-101035,2022-10-14,CUST-5560,68,Female,South,Florida,Miami,Beauty,7,115.88,811.16,In-Store
ORD-101036,2023-01-05,CUST-9306,67,Female,South,Texas,Austin,Home,6,183.66,1101.96,In-Store
ORD-101037,2022-05-19,CUST-1736,19,Female,Midwest,Illinois,Chicago,Electronics,8,563.83,4510.64,Online
ORD-101038,2023-04-20,CUST-4876,24,Female,Midwest,Michigan,Grand Rapids,Beauty,2,16.81,33.62,Online
ORD-101039,2022-03-18,CUST-2194,46,Female,Northeast,New York,Buffalo,Electronics,8,257.7,2061.6,In-Store
ORD-101040,2023-02-14,CUST-4206,34,Female,South,Texas,Houston,Clothing,7,124.87,874.09,In-Store
ORD-101041,2023-01-29,CUST-2409,55,Male,Northeast,New York,New York,Clothing,1,63.54,63.54,Online
ORD-101042,2022-05-28,CUST-6582,29,Female,West,California,Los Angeles,Sports,8,135.2,1081.6,Online
ORD-101043,2022-10-10,CUST-2100,46,Male,West,California,San Jose,Electronics,3,480.31,1440.93,Online
ORD-101044,2022-08-30,CUST-9170,32,Male,South,Texas,Houston,Home,5,129.32,646.6,Online
ORD-101045,2022-11-20,CUST-5719,22,Female,Midwest,Michigan,Ann Arbor,Sports,5,111.82,559.1,Online
ORD-101046,2022-08-16,CUST-8716,34,Female,Northeast,Massachusetts,Worcester,Home,4,113.67,454.68,In-Store
ORD-101047,2022-10-13,CUST-4346,53,Female,South,Georgia,Atlanta,Clothing,8,24.84,198.72,In-Store
ORD-101048,2022-03-14,CUST-6666,22,Female,Northeast,Pennsylvania,Pittsburgh,Clothing,5,112.65,563.25,Online
ORD-101049,2024-10-14,CUST-9316,32,Female,West,Washington,Spokane,Clothing,1,140.72,140.72,Online
ORD-101050,2023-02-06,CUST-9752,56,Female,Northeast,Pennsylvania,Pittsburgh,Electronics,7,471.12,3297.84,In-Store
ORD-101051,2024-05-30,CUST-7993,53,Male,West,California,San Jose,Home,6,74.22,445.32,Online
ORD-101052,2022-04-29,CUST-4902,32,Male,Northeast,New York,Buffalo,Sports,1,247.92,247.92,Online
ORD-101053,2023-05-27,CUST-1931,22,Male,West,California,San Diego,Electronics,6,242.32,1453.92,In-Store
ORD-101054,2023-05-16,CUST-5790,26,Female,West,Colorado,Denver,Electronics,2,187.61,375.22,Online
ORD-101055,2024-10-10,CUST-6848,75,Female,Midwest,Ohio,Cincinnati,Home,6,238.46,1430.76,Online
ORD-101056,2023-05-16,CUST-9631,75,Male,Northeast,New York,Buffalo,Beauty,8,40.78,326.24,Online
ORD-101057,2022-10-08,CUST-9535,32,Male,Midwest,Illinois,Aurora,Clothing,1,147.02,147.02,In-Store
ORD-101058,2024-07-18,CUST-2871,19,Female,Northeast,Massachusetts,Worcester,Sports,7,89.09,623.63,In-Store
ORD-101059,2022-05-03,CUST-5572,72,Female,West,California,San Diego,Beauty,8,14.89,119.12,Online
ORD-101060,2023-01-13,CUST-8062,52,Male,South,Texas,Austin,Home,1,274.82,274.82,In-Store
ORD-101061,2023-11-20,CUST-5301,69,Female,Midwest,Illinois,Aurora,Sports,7,219.12,1533.84,In-Store
ORD-101062,2022-04-27,CUST-2789,53,Male,South,Georgia,Savannah,Beauty,5,27.88,139.4,Online
ORD-101063,2023-05-03,CUST-3160,18,Male,South,Texas,Houston,Sports,5,97.63,488.15,Online
ORD-101064,2023-07-16,CUST-6926,35,Female,Northeast,New York,Buffalo,Sports,6,212.28,1273.68,In-Store
ORD-101065,2024-06-27,CUST-8581,19,Male,West,California,San Diego,Beauty,4,54.95,219.8,Online
ORD-101066,2022-06-12,CUST-5529,75,Female,South,Texas,Dallas,Clothing,5,118.41,592.05,Online
ORD-101067,2024-10-10,CUST-3084,32,Female,Midwest,Michigan,Ann Arbor,Electronics,4,112.95,451.8,Online
ORD-101068,2024-11-03,CUST-8214,55,Male,Midwest,Illinois,Naperville,Home,5,24.51,122.55,In-Store
ORD-101069,2023-12-25,CUST-9854,63,Male,Midwest,Ohio,Columbus,Electronics,8,112.25,898.0,Online
ORD-101070,2023-02-22,CUST-6337,54,Male,West,California,San Jose,Beauty,5,25.74,128.7,Online
ORD-101071,2024-01-08,CUST-6488,44,Female,South,Florida,Orlando,Sports,1,56.87,56.87,Online
ORD-101072,2022-11-04,CUST-1418,24,Female,South,Georgia,Athens,Sports,6,236.19,1417.14,Online
ORD-101073,2022-03-08,CUST-3458,42,Female,Northeast,New York,New York,Sports,7,143.96,1007.72,Online
ORD-101074,2024-12-16,CUST-1842,56,Male,West,Washington,Spokane,Clothing,5,137.99,689.95,Online
ORD-101075,2024-01-12,CUST-4782,47,Male,Northeast,Pennsylvania,Philadelphia,Beauty,7,49.81,348.67,Online
ORD-101076,2024-11-01,CUST-2252,41,Female,Midwest,Ohio,Cleveland,Clothing,3,139.97,419.91,Online
ORD-101077,2024-04-14,CUST-3263,56,Male,South,Florida,Orlando,Electronics,2,274.68,549.36,Online
ORD-101078,2022-10-31,CUST-9096,58,Female,Midwest,Illinois,Aurora,Electronics,3,116.43,349.29,Online
ORD-101079,2024-08-20,CUST-2654,26,Female,West,California,San Jose,Clothing,2,32.87,65.74,In-Store
ORD-101080,2024-03-05,CUST-7919,40,Male,Midwest,Michigan,Grand Rapids,Electronics,6,543.58,3261.48,In-Store
ORD-101081,2022-08-09,CUST-1741,22,Female,South,Florida,Orlando,Beauty,7,41.82,292.74,Online
ORD-101082,2022-10-03,CUST-4005,64,Female,Northeast,New York,New York,Sports,6,175.0,1050.0,Online
ORD-101083,2023-10-19,CUST-8185,29,Female,South,Texas,Houston,Home,8,115.51,924.08,Online
ORD-101084,2024-12-11,CUST-9326,72,Female,South,Florida,Orlando,Home,3,286.98,860.94,Online
ORD-101085,2023-03-08,CUST-8053,51,Male,South,Texas,Dallas,Home,3,53.19,159.57,Online
ORD-101086,2024-06-17,CUST-4664,74,Male,South,Georgia,Atlanta,Clothing,5,34.04,170.2,Online
ORD-101087,2024-11-07,CUST-3766,19,Female,Northeast,Pennsylvania,Allentown,Clothing,1,80.93,80.93,In-Store
ORD-101088,2024-01-27,CUST-4328,36,Female,West,Colorado,Boulder,Sports,3,211.14,633.42,Online
ORD-101089,2022-08-13,CUST-2965,46,Female,West,Washington,Seattle,Clothing,5,113.77,568.85,Online
ORD-101090,2023-12-26,CUST-2295,65,Female,Northeast,Massachusetts,Boston,Sports,6,83.5,501.0,In-Store
ORD-101091,2024-11-16,CUST-2213,63,Female,Northeast,Massachusetts,Boston,Sports,6,63.79,382.74,Online
ORD-101092,2022-03-14,CUST-1130,33,Male,West,California,San Jose,Clothing,5,78.47,392.35,Online
ORD-101093,2023-01-19,CUST-9138,36,Male,Northeast,Pennsylvania,Allentown,Clothing,1,73.63,73.63,Online
ORD-101094,2023-03-04,CUST-3918,20,Male,South,Georgia,Savannah,Sports,4,166.67,666.68,Online
ORD-101095,2023-01-04,CUST-5916,71,Male,South,Georgia,Savannah,Beauty,7,75.76,530.32,Online
ORD-101096,2023-08-29,CUST-2581,32,Male,South,Florida,Orlando,Home,4,205.48,821.92,Online
ORD-101097,2024-08-09,CUST-6224,60,Male,West,Colorado,Denver,Beauty,8,76.12,608.96,In-Store
ORD-101098,2022-03-01,CUST-5766,35,Female,West,California,San Jose,Home,5,209.0,1045.0,Online
ORD-101099,2024-06-24,CUST-7966,43,Male,Northeast,Massachusetts,Worcester,Clothing,6,100.9,605.4,Online
ORD-101100,2024-07-05,CUST-7714,32,Female,Midwest,Michigan,Detroit,Electronics,6,121.07,726.42,Online
ORD-101101,2022-02-13,CUST-7212,23,Female,South,Florida,Tampa,Electronics,1,335.26,335.26,Online
ORD-101102,2023-02-11,CUST-3572,71,Female,Midwest,Ohio,Columbus,Home,6,135.75,814.5,Online
ORD-101103,2023-05-25,CUST-1223,20,Female,Northeast,Pennsylvania,Pittsburgh,Beauty,1,27.26,27.26,Online
ORD-101104,2023-04-17,CUST-5051,20,Male,Northeast,Massachusetts,Springfield,Beauty,3,100.01,300.03,In-Store
ORD-101105,2022-06-23,CUST-2253,22,Female,West,California,Los Angeles,Sports,3,41.98,125.94,Online
ORD-101106,2024-03-12,CUST-4183,71,Female,South,Florida,Orlando,Sports,1,89.5,89.5,Online
ORD-101107,2022-07-24,CUST-5329,59,Female,West,Washington,Spokane,Electronics,4,581.79,2327.16,Online
ORD-101108,2024-09-16,CUST-5659,62,Female,Midwest,Ohio,Columbus,Beauty,7,114.66,802.62,In-Store
ORD-101109,2022-08-10,CUST-8409,32,Female,Northeast,Massachusetts,Boston,Beauty,6,62.45,374.7,Online
ORD-101110,2023-09-29,CUST-6446,27,Female,Northeast,New York,Rochester,Clothing,4,131.75,527.0,Online
ORD-101111,2023-05-27,CUST-2374,27,Male,West,Colorado,Colorado Springs,Sports,4,33.55,134.2,Online
ORD-101112,2024-04-23,CUST-6102,65,Male,Midwest,Illinois,Aurora,Sports,7,220.43,1543.01,Online
ORD-101113,2023-03-05,CUST-9007,52,Female,Midwest,Ohio,Cleveland,Beauty,2,111.34,222.68,Online
ORD-101114,2022-06-08,CUST-7155,26,Female,Midwest,Michigan,Ann Arbor,Electronics,3,158.55,475.65,In-Store
ORD-101115,2022-08-21,CUST-1639,74,Male,Midwest,Michigan,Ann Arbor,Beauty,3,92.39,277.17,Online
ORD-101116,2024-03-28,CUST-1151,36,Male,South,Georgia,Athens,Home,6,192.23,1153.38,Online
ORD-101117,2022-12-06,CUST-3318,36,Female,Midwest,Michigan,Ann Arbor,Home,5,152.19,760.95,Online
ORD-101118,2023-11-08,CUST-3217,28,Female,West,California,San Diego,Beauty,3,26.54,79.62,Online
ORD-101119,2022-01-12,CUST-6109,62,Male,Northeast,Pennsylvania,Pittsburgh,Home,2,37.11,74.22,Online
ORD-101120,2022-11-17,CUST-2093,40,Female,Midwest,Ohio,Cincinnati,Electronics,4,201.02,804.08,In-Store
ORD-101121,2024-05-22,CUST-6009,41,Female,West,Washington,Tacoma,Sports,4,37.82,151.28,Online
ORD-101122,2023-03-20,CUST-5587,29,Male,Northeast,New York,Rochester,Sports,7,95.94,671.58,In-Store
ORD-101123,2023-07-22,CUST-8756,31,Male,Midwest,Illinois,Chicago,Sports,3,52.97,158.91,Online
